"sentence_id","token_id","class","before","after"
59,4,"CARDINAL","3","three"
59,5,"CARDINAL","10 ","ten"
59,6,"PLAIN","over","over"
59,7,"PLAIN","the","the"
59,8,"PLAIN","LaBranche","LaBranche"
59,9,"PLAIN","Wetlands","Wetlands"
59,10,"PLAIN","in","in"
59,11,"PLAIN","st","saint"
59,12,"PLAIN","Charles","Charles"
59,13,"PLAIN","Parish","Parish"
59,14,"PUNCT",".","."
60,0,"PLAIN","Examples","Examples"
60,1,"PLAIN","of","of"
60,2,"PLAIN","well","well"
60,3,"PLAIN","excavated","excavated"
60,4,"PLAIN","tombs","tombs"
60,5,"PLAIN","of","of"
60,6,"PLAIN","this","this"
60,7,"PLAIN","site","site"
60,8,"PLAIN","include","include"
60,9,"PLAIN","the","the"
60,10,"PLAIN","tombs","tombs"
60,11,"PLAIN","of","of"
60,12,"LETTERS","Ukh","u k h"
60,13,"PLAIN","Hotep","Hotep"
60,14,"PLAIN","and","and"
60,15,"PLAIN","Pepyankh","Pepyankh"
60,16,"PLAIN","the","the"
60,17,"PLAIN","Middle","Middle"
60,18,"PUNCT",".","."
61,0,"PLAIN","Of","Of"
61,1,"PLAIN","the","the"
61,2,"PLAIN","single","single"
61,3,"PLAIN","family","family"
61,4,"PLAIN","homes","homes"
61,5,"CARDINAL","3","three"
61,6,"PLAIN","were","were"
61,7,"PLAIN","built","built"
61,8,"PLAIN","before","before"
61,9,"DATE","1919","nineteen nineteen"
61,10,"PUNCT",",",","
61,11,"PLAIN","while","while"
61,12,"CARDINAL","19","nineteen"
61,13,"PLAIN","were","were"
61,14,"PLAIN","built","built"
61,15,"PLAIN","between","between"
61,16,"DATE","1990","nineteen ninety"
61,17,"PLAIN","and","and"
61,18,"DATE","2000","two thousand"
61,19,"PUNCT",".","."
62,0,"PLAIN","The","The"
62,1,"PLAIN","name","name"
62,2,"PLAIN","of","of"
62,3,"PLAIN","the","the"
62,4,"PLAIN","party","party"
62,5,"PLAIN","is","is"
62,6,"PLAIN","similar","similar"
62,7,"PLAIN","to","to"
62,8,"PLAIN","the","the"
62,9,"PLAIN","name","name"
62,10,"PLAIN","of","of"
62,11,"PLAIN","the","the"
62,12,"LETTERS","NGO","n g o"
62,13,"PUNCT",",",","
62,14,"PLAIN","founded","founded"
62,15,"PLAIN","by","by"
62,16,"PLAIN","Sadovyi","Sadovyi"
62,17,"PLAIN","in","in"
62,18,"DATE","2004","two thousand four"
62,19,"PUNCT",".","."
63,0,"PLAIN","Due","Due"
63,1,"PLAIN","to","to"
63,2,"PLAIN","the","the"
63,3,"PLAIN","global","global"
63,4,"PLAIN","financial","financial"
63,5,"PLAIN","crisis","crisis"
63,6,"PUNCT",",",","
63,7,"PLAIN","imports","imports"
63,8,"PLAIN","ceased","ceased"
63,9,"PLAIN","in","in"
63,10,"DATE","2008","two thousand eight"
63,11,"PUNCT",".","."
64,0,"PLAIN","Retrieved","Retrieved"
64,1,"DATE","25 July 2012","the twenty fifth of july twenty twelve"
64,2,"PUNCT",".","."
65,0,"PLAIN","One","One"
65,1,"PLAIN","such","such"
65,2,"PLAIN","community","community"
65,3,"PLAIN","farm","farm"
65,4,"PLAIN","is","is"
65,5,"PLAIN","the","the"
65,6,"PLAIN","Collingwood","Collingwood"
65,7,"PLAIN","Children's","Children's"
65,8,"PLAIN","Farm","Farm"
65,9,"PLAIN","in","in"
65,10,"PLAIN","Melbourne","Melbourne"
65,11,"PUNCT",",",","
65,12,"PLAIN","Australia","Australia"
65,13,"PUNCT",".","."
66,0,"PLAIN","Retrieved","Retrieved"
66,1,"DATE","19 December 2014","the nineteenth of december twenty fourteen"
66,2,"PUNCT",".","."
67,0,"PLAIN","In","In"
67,1,"DATE","2010","twenty ten"
67,2,"PLAIN","Sadovyi","Sadovyi"
67,3,"PLAIN","was","was"
67,4,"PLAIN","reelected","reelected"
67,5,"PLAIN","for","for"
67,6,"PLAIN","the","the"
67,7,"PLAIN","office","office"
67,8,"PLAIN","of","of"
67,9,"PLAIN","mayor","mayor"
67,10,"PUNCT",".","."
68,0,"PUNCT","""",""""
68,1,"PLAIN","I'm","I'm"
68,2,"PLAIN","saying","saying"
68,3,"PLAIN","in","in"
68,4,"PLAIN","the","the"
68,5,"PLAIN","song","song"
68,6,"PLAIN","that","that"
68,7,"PLAIN","I'm","I'm"
68,8,"PLAIN","giving","giving"
68,9,"PLAIN","my","my"
68,10,"PLAIN","back","back"
68,11,"PLAIN","to","to"
68,12,"PLAIN","them","them"
68,13,"PUNCT",".","."
69,0,"PLAIN","The","The"
69,1,"PLAIN","boy","boy"
69,2,"PLAIN","wished","wished"
69,3,"PLAIN","to","to"
69,4,"PLAIN","go","go"
69,5,"PLAIN","home","home"
69,6,"PUNCT",".","."
70,0,"PLAIN","The","The"
70,1,"PLAIN","rest","rest"
70,2,"PLAIN","were","were"
70,3,"PLAIN","sent","sent"
70,4,"PLAIN","to","to"
70,5,"PLAIN","Auschwitz","Auschwitz"
70,6,"PLAIN","in","in"
70,7,"DATE","October 1942","october nineteen forty two"
70,8,"PUNCT",".","."
71,0,"PLAIN","Then","Then"
71,1,"PLAIN","he","he"
71,2,"PLAIN","worked","worked"
71,3,"PLAIN","as","as"
71,4,"PLAIN","a","a"
71,5,"PLAIN","huntsman","huntsman"
71,6,"PLAIN","for","for"
71,7,"PLAIN","his","his"
71,8,"PLAIN","own","own"
71,9,"PLAIN","father","father"
71,10,"PUNCT",".","."
72,0,"PLAIN","They","They"
72,1,"PLAIN","are","are"
72,2,"PLAIN","currently","currently"
72,3,"PLAIN","based","based"
72,4,"PLAIN","in","in"
72,5,"PLAIN","New","New"
72,6,"PLAIN","York","York"
72,7,"PLAIN","City","City"
72,8,"PUNCT",",",","
72,9,"PLAIN","Sacramento","Sacramento"
72,10,"PUNCT",",",","
72,11,"PLAIN","and","and"
72,12,"PLAIN","portland","portland"
72,13,"PLAIN","oregon","oregon"
72,14,"PUNCT",".","."
73,0,"PLAIN","Like","Like"
73,1,"PLAIN","his","his"
73,2,"PLAIN","father","father"
73,3,"PLAIN","he","he"
73,4,"PLAIN","became","became"
73,5,"PLAIN","a","a"
73,6,"PLAIN","hostage","hostage"
73,7,"PLAIN","but","but"
73,8,"PLAIN","was","was"
73,9,"PLAIN","ransomed","ransomed"
73,10,"PLAIN","a","a"
73,11,"PLAIN","year","year"
73,12,"PLAIN","later","later"
73,13,"PUNCT",".","."
74,0,"PLAIN","Failing","Failing"
74,1,"PLAIN","this","this"
74,2,"PUNCT",",",","
74,3,"PLAIN","surgery","surgery"
74,4,"PLAIN","may","may"
74,5,"PLAIN","be","be"
74,6,"PLAIN","required","required"
74,7,"PUNCT",",",","
74,8,"PLAIN","especially","especially"
74,9,"PLAIN","in","in"
74,10,"LETTERS","SSP","s s p"
74,11,"PUNCT",".","."
75,0,"PLAIN","PlayStation","PlayStation"
75,1,"PUNCT","/","/"
75,2,"VERBATIM","サ","サ"
75,3,"VERBATIM","イ","イ"
75,4,"VERBATIM","バ","バ"
75,5,"VERBATIM","ー","ー"
75,6,"VERBATIM","ス","ス"
75,7,"VERBATIM","レ","レ"
75,8,"VERBATIM","ッ","ッ"
75,9,"VERBATIM","ド","ド"
75,10,"PUNCT","(","("
75,11,"PLAIN","in","in"
75,12,"PLAIN","Japanese","Japanese"
75,13,"PUNCT",")",")"
75,14,"PUNCT",".","."
76,0,"PUNCT","""",""""
76,1,"PLAIN","Nigeria","Nigeria"
76,2,"PUNCT",":",":"
76,3,"PLAIN","une","une"
76,4,"PLAIN","scientifique","scientifique"
76,5,"PLAIN","remporte","remporte"
76,6,"PLAIN","le","le"
76,7,"PLAIN","prix","prix"
76,8,"PLAIN","L'OrASal","L'OrASal"
76,9,"PLAIN","Unesco","Unesco"
76,10,"PUNCT","""",""""
76,11,"PUNCT",".","."
77,0,"PLAIN","He","He"
77,1,"PLAIN","was","was"
77,2,"PLAIN","bred","bred"
77,3,"PLAIN","to","to"
77,4,"PLAIN","approximately","approximately"
77,5,"CARDINAL","105","one hundred five"
77,6,"PLAIN","mares","mares"
77,7,"PLAIN","in","in"
77,8,"DATE","2014","twenty fourteen"
77,9,"PUNCT",".","."
78,0,"PLAIN","The","The"
78,1,"PLAIN","river","river"
78,2,"PLAIN","used","used"
78,3,"PLAIN","to","to"
78,4,"PLAIN","be","be"
78,5,"PLAIN","deep","deep"
78,6,"PLAIN","enough","enough"
78,7,"PLAIN","for","for"
78,8,"PLAIN","most","most"
78,9,"PLAIN","boats","boats"
78,10,"PLAIN","in","in"
78,11,"PLAIN","the","the"
78,12,"PLAIN","Middle","Middle"
78,13,"PLAIN","Ages","Ages"
78,14,"PUNCT",".","."
79,0,"PUNCT","""",""""
79,1,"PLAIN","Association","Association"
79,2,"PLAIN","between","between"
79,3,"PLAIN","polymorphisms","polymorphisms"
79,4,"PLAIN","in","in"
79,5,"PLAIN","the","the"
79,6,"PLAIN","Clock","Clock"
79,7,"PLAIN","gene","gene"
79,8,"PUNCT",",",","
79,9,"PLAIN","obesity","obesity"
79,10,"PLAIN","and","and"
79,11,"PLAIN","the","the"
79,12,"PLAIN","metabolic","metabolic"
79,13,"PLAIN","syndrome","syndrome"
79,14,"PLAIN","in","in"
79,15,"PLAIN","man","man"
79,16,"PUNCT","""",""""
79,17,"PUNCT",".","."
80,0,"PUNCT","""",""""
80,1,"PLAIN","Carbon","Carbon"
80,2,"PLAIN","Dioxide","Dioxide"
80,3,"PLAIN","Poisoning","Poisoning"
80,4,"PUNCT","""",""""
80,5,"PUNCT",".","."
81,0,"PLAIN","vol","volume"
81,1,"CARDINAL","6","six"
81,2,"PUNCT",",",","
81,3,"PLAIN","p","p"
81,4,"DECIMAL",".161","point one six one"
81,5,"PUNCT","(","("
81,6,"DATE","1988","nineteen eighty eight"
81,7,"PUNCT",")",")"
81,8,"PUNCT",";",";"
81,9,"PLAIN","vol","volume"
81,10,"CARDINAL","50","fifty"
81,11,"PUNCT",",",","
81,12,"PLAIN","p","p"
81,13,"DECIMAL",".6","point six"
81,14,"PUNCT","(","("
81,15,"DATE","1970","nineteen seventy"
81,16,"PUNCT",")",")"
81,17,"PLAIN","Article","Article"
81,18,"PUNCT",".","."
82,0,"PLAIN","Retrieved","Retrieved"
82,1,"DATE","July 22, 2013","july twenty second twenty thirteen"
82,2,"PUNCT",".","."
83,0,"PLAIN","Lossiemouth","Lossiemouth"
83,1,"PUNCT","(","("
83,2,"PLAIN","Moray","Moray"
83,3,"PUNCT",",",","
83,4,"LETTERS","UK","u k"
83,5,"PUNCT",")",")"
83,6,"PUNCT",",",","
83,7,"PLAIN","since","since"
83,8,"DATE","1972","nineteen seventy two"
83,9,"PUNCT",".","."
84,0,"PLAIN","With","With"
84,1,"PLAIN","increasing","increasing"
84,2,"PLAIN","fluorine","fluorine"
84,3,"PLAIN","content","content"
84,4,"PLAIN","the","the"
84,5,"PLAIN","colour","color"
84,6,"PLAIN","changes","changes"
84,7,"PLAIN","from","from"
84,8,"PLAIN","dark","dark"
84,9,"PLAIN","grey","grey"
84,10,"PLAIN","to","to"
84,11,"PLAIN","cream","cream"
84,12,"PLAIN","white","white"
84,13,"PLAIN","indicating","indicating"
84,14,"PLAIN","the","the"
84,15,"PLAIN","loss","loss"
84,16,"PLAIN","of","of"
84,17,"PLAIN","the","the"
84,18,"PLAIN","aromatic","aromatic"
84,19,"PLAIN","character","character"
84,20,"PUNCT",".","."
85,0,"PLAIN","The","The"
85,1,"PLAIN","cemetery","cemetery"
85,2,"PLAIN","of","of"
85,3,"PLAIN","Meir","Meir"
85,4,"CARDINAL","II","two"
85,5,"PUNCT",":",":"
85,6,"PLAIN","The","The"
85,7,"PLAIN","tomb","tomb"
85,8,"PLAIN","of","of"
85,9,"PLAIN","Pepyankh","Pepyankh"
85,10,"PLAIN","the","the"
85,11,"PLAIN","Black","Black"
85,12,"PUNCT",".","."
86,0,"PLAIN","Retrieved","Retrieved"
86,1,"DATE","29 May 2014","the twenty ninth of may twenty fourteen"
86,2,"PUNCT",".","."
87,0,"PLAIN","Archived","Archived"
87,1,"PLAIN","from","from"
87,2,"PLAIN","the","the"
87,3,"PLAIN","original","original"
87,4,"PLAIN","on","on"
87,5,"DATE","July 31, 2015","july thirty first twenty fifteen"
87,6,"PUNCT",".","."
88,0,"PLAIN","The","The"
88,1,"PLAIN","Canberra","Canberra"
88,2,"PLAIN","Times","Times"
88,3,"PUNCT",".","."
89,0,"PLAIN","Retrieved","Retrieved"
89,1,"DATE","26 April 2014","the twenty sixth of april twenty fourteen"
89,2,"PUNCT",".","."
90,0,"PLAIN","Meir","Meir"
90,1,"PLAIN","Park","Park"
90,2,"PLAIN","estate","estate"
90,3,"PLAIN","extends","extends"
90,4,"PLAIN","from","from"
90,5,"PLAIN","Meir","Meir"
90,6,"PLAIN","uphill","uphill"
90,7,"PLAIN","to","to"
90,8,"PLAIN","the","the"
90,9,"PLAIN","Blythe","Blythe"
90,10,"PLAIN","Bridge","Bridge"
90,11,"PLAIN","village","village"
90,12,"PLAIN","hall","hall"
90,13,"PUNCT",",",","
90,14,"PLAIN","located","located"
90,15,"PLAIN","in","in"
90,16,"PLAIN","Meir","Meir"
90,17,"PLAIN","Heath","Heath"
90,18,"PUNCT",".","."
91,0,"PLAIN","However","However"
91,1,"PUNCT",",",","
91,2,"PLAIN","the","the"
91,3,"PLAIN","magic","magic"
91,4,"PLAIN","was","was"
91,5,"PLAIN","gone","gone"
91,6,"PLAIN","as","as"
91,7,"PLAIN","Lin","Lin"
91,8,"PLAIN","suffered","suffered"
91,9,"PLAIN","a","a"
91,10,"PLAIN","knee","knee"
91,11,"PLAIN","injury","injury"
91,12,"PLAIN","against","against"
91,13,"PLAIN","the","the"
91,14,"PLAIN","Detroit","Detroit"
91,15,"PLAIN","Pistons","Pistons"
91,16,"PUNCT",".","."
92,0,"PLAIN","The","The"
92,1,"LETTERS","BSE","b s e"
92,2,"PLAIN","is","is"
92,3,"PLAIN","one","one"
92,4,"PLAIN","of","of"
92,5,"PLAIN","twenty","twenty"
92,6,"PLAIN","seven","seven"
92,7,"PLAIN","correspondent","correspondent"
92,8,"PLAIN","members","members"
92,9,"PLAIN","of","of"
92,10,"PLAIN","the","the"
92,11,"PLAIN","World","World"
92,12,"PLAIN","Federation","Federation"
92,13,"PLAIN","of","of"
92,14,"PLAIN","Exchanges","Exchanges"
92,15,"PUNCT","(","("
92,16,"LETTERS","WFE","w f e"
92,17,"PUNCT",")",")"
92,18,"PUNCT",".","."
93,0,"PLAIN","The","The"
93,1,"PLAIN","work","work"
93,2,"PLAIN","won","won"
93,3,"PLAIN","the","the"
93,4,"PLAIN","Commonwealth","Commonwealth"
93,5,"PLAIN","Writers'","Writers'"
93,6,"PLAIN","Prize","Prize"
93,7,"PUNCT",".","."
94,0,"PLAIN","Abrahams","Abrahams"
94,1,"PLAIN","won","won"
94,2,"PLAIN","the","the"
94,3,"PLAIN","championship","championship"
94,4,"PLAIN","by","by"
94,5,"CARDINAL","20","twenty"
94,6,"PLAIN","points","points"
94,7,"PUNCT",".","."
95,0,"PLAIN","Most","Most"
95,1,"PLAIN","recently","recently"
95,2,"PUNCT",",",","
95,3,"PLAIN","it","it"
95,4,"PLAIN","relocated","relocated"
95,5,"PLAIN","to","to"
95,6,"PLAIN","Eighth","Eighth"
95,7,"PLAIN","Avenue","Avenue"
95,8,"PLAIN","in","in"
95,9,"PLAIN","the","the"
95,10,"PLAIN","Bridgetown","Bridgetown"
95,11,"PLAIN","suburb","suburb"
95,12,"PLAIN","of","of"
95,13,"PLAIN","Belleville","Belleville"
95,14,"PUNCT",",",","
95,15,"PLAIN","st","saint"
95,16,"PLAIN","Michael","Michael"
95,17,"PUNCT",".","."
96,0,"PLAIN","Around","Around"
96,1,"PLAIN","the","the"
96,2,"PLAIN","novelty","novelty"
96,3,"PLAIN","there","there"
96,4,"PLAIN","were","were"
96,5,"PLAIN","several","several"
96,6,"PLAIN","spectacles","spectacles"
96,7,"PUNCT",",",","
96,8,"PLAIN","including","including"
96,9,"PLAIN","an","an"
96,10,"PLAIN","appearance","appearance"
96,11,"PLAIN","by","by"
96,12,"PLAIN","Stirling","Stirling"
96,13,"PLAIN","Moss","Moss"
96,14,"PUNCT",".","."
97,0,"PLAIN","Meir","Meir"
97,1,"PLAIN","was","was"
97,2,"PLAIN","served","served"
97,3,"PLAIN","by","by"
97,4,"PLAIN","a","a"
97,5,"PLAIN","railway","railway"
97,6,"PLAIN","station","station"
97,7,"PLAIN","from","from"
97,8,"DATE","1894","eighteen ninety four"
97,9,"PLAIN","to","to"
97,10,"DATE","1966","nineteen sixty six"
97,11,"PUNCT",".","."
98,0,"PUNCT","""",""""
98,1,"PLAIN","Urban","Urban"
98,2,"PLAIN","Ecology","Ecology"
98,3,"PLAIN","in","in"
98,4,"PLAIN","Bangkok","Bangkok"
98,5,"PLAIN","Thailand","Thailand"
98,6,"PUNCT",":",":"
98,7,"PLAIN","Community","Community"
98,8,"PLAIN","Participation","Participation"
98,9,"PUNCT",",",","
98,10,"PLAIN","Urban","Urban"
98,11,"PLAIN","Agriculture","Agriculture"
98,12,"PLAIN","and","and"
98,13,"PLAIN","Forestry","Forestry"
98,14,"PUNCT",",",","
98,15,"PUNCT","""",""""
98,16,"PLAIN","Environments","Environments"
98,17,"CARDINAL","30","thirty"
98,18,"PUNCT","(","("
98,19,"CARDINAL","1","one"
98,20,"PUNCT",")",")"
98,21,"PUNCT",".","."
99,0,"PLAIN","Retrieved","Retrieved"
99,1,"DATE","12 April 2015","the twelfth of april twenty fifteen"
99,2,"PUNCT",".","."
100,0,"PLAIN","Leek","Leek"
100,1,"PUNCT",":",":"
100,2,"PLAIN","Churnet","Churnet"
100,3,"PLAIN","Valley","Valley"
100,4,"PLAIN","Books","Books"
100,5,"PUNCT",".","."
101,0,"PLAIN","The","The"
101,1,"PLAIN","support","support"
101,2,"PLAIN","for","for"
101,3,"PLAIN","this","this"
101,4,"PLAIN","interpretation","interpretation"
101,5,"PLAIN","lies","lies"
101,6,"PLAIN","in","in"
101,7,"PLAIN","some","some"
101,8,"PLAIN","early","early"
101,9,"PLAIN","digraphic","digraphic"
101,10,"PLAIN","manuscripts","manuscripts"
101,11,"PLAIN","which","which"
101,12,"PLAIN","combine","combine"
101,13,"PLAIN","chironomic","chironomic"
101,14,"PLAIN","neumes","neumes"
101,15,"PLAIN","with","with"
101,16,"PLAIN","letter","letter"
101,17,"PLAIN","names","names"
101,18,"PUNCT",".","."
102,0,"PLAIN","The","The"
102,1,"PLAIN","Transport","Transport"
102,2,"PLAIN","Board","Board"
102,3,"PLAIN","also","also"
102,4,"PLAIN","compete","compete"
102,5,"PLAIN","with","with"
102,6,"PLAIN","the","the"
102,7,"PLAIN","private","private"
102,8,"PLAIN","owned","owned"
102,9,"PLAIN","route","route"
102,10,"PLAIN","taxis","taxis"
102,11,"PUNCT","(","("
102,12,"PLAIN","called","called"
102,13,"LETTERS","ZRs","z r's"
102,14,"PUNCT",")",")"
102,15,"PLAIN","and","and"
102,16,"PLAIN","the","the"
102,17,"PLAIN","yellow","yellow"
102,18,"PLAIN","coloured","colored"
102,19,"PLAIN","mini","mini"
102,20,"PLAIN","buses","buses"
102,21,"PUNCT",".","."
103,0,"PLAIN","Retrieved","Retrieved"
103,1,"DATE","13 August 2013","the thirteenth of august twenty thirteen"
103,2,"PUNCT",".","."
104,0,"LETTERS","BBC","b b c"
104,1,"PLAIN","News","News"
104,2,"PLAIN","Online","Online"
104,3,"PUNCT",".","."
105,0,"PUNCT","""",""""
105,1,"PLAIN","Causes","Causes"
105,2,"PLAIN","of","of"
105,3,"PLAIN","Respiratory","Respiratory"
105,4,"PLAIN","Malfunction","Malfunction"
105,5,"PUNCT","""",""""
105,6,"PUNCT",".","."
106,0,"PLAIN","The","The"
106,1,"PLAIN","Punk","Punk"
106,2,"PLAIN","Singles","Singles"
106,3,"PLAIN","Collection","Collection"
106,4,"PUNCT","(","("
106,5,"PLAIN","Captain","Captain"
106,6,"PLAIN","Oi","Oi"
106,7,"PUNCT","!","!"
107,0,"PLAIN","After","After"
107,1,"PLAIN","a","a"
107,2,"PLAIN","flirtation","flirtation"
107,3,"PLAIN","with","with"
107,4,"PLAIN","cheerleading","cheerleading"
107,5,"PUNCT",",",","
107,6,"PLAIN","Robinson","Robinson"
107,7,"PLAIN","decided","decided"
107,8,"PLAIN","to","to"
107,9,"PLAIN","try","try"
107,10,"PLAIN","out","out"
107,11,"PLAIN","basketball","basketball"
107,12,"PLAIN","since","since"
107,13,"PLAIN","she","she"
107,14,"PLAIN","loved","loved"
107,15,"PLAIN","the","the"
107,16,"PLAIN","pace","pace"
107,17,"PLAIN","while","while"
107,18,"PLAIN","watching","watching"
107,19,"PLAIN","games","games"
107,20,"PUNCT",".","."
108,0,"PLAIN","Passchier","Passchier"
108,1,"PLAIN","Vermeer","Vermeer"
108,2,"PUNCT",",",","
108,3,"LETTERS","W.","w"
108,4,"PUNCT",",",","
108,5,"PLAIN","and","and"
108,6,"LETTERS","W.F.","w f"
108,7,"PLAIN","Passchier","Passchier"
108,8,"PUNCT",".","."
109,0,"DATE","June 10, 2012","june tenth twenty twelve"
109,1,"PUNCT",".","."
110,0,"PLAIN","The","The"
110,1,"PLAIN","dry","dry"
110,2,"PLAIN","line","line"
110,3,"PLAIN","is","is"
110,4,"PLAIN","also","also"
110,5,"PLAIN","important","important"
110,6,"PLAIN","for","for"
110,7,"PLAIN","severe","severe"
110,8,"PLAIN","convective","convective"
110,9,"PLAIN","storms","storms"
110,10,"PLAIN","in","in"
110,11,"PLAIN","other","other"
110,12,"PLAIN","regions","regions"
110,13,"PLAIN","of","of"
110,14,"PLAIN","the","the"
110,15,"PLAIN","world","world"
110,16,"PUNCT",",",","
110,17,"PLAIN","such","such"
110,18,"PLAIN","as","as"
110,19,"PLAIN","northern","northern"
110,20,"PLAIN","India","India"
110,21,"PUNCT",".","."
111,0,"PLAIN","This","This"
111,1,"PLAIN","race","race"
111,2,"PLAIN","was","was"
111,3,"PLAIN","a","a"
111,4,"PLAIN","support","support"
111,5,"PLAIN","event","event"
111,6,"PLAIN","of","of"
111,7,"PLAIN","the","the"
111,8,"DATE","1987","nineteen eighty seven"
111,9,"PLAIN","Australian","Australian"
111,10,"PLAIN","Grand","Grand"
111,11,"PLAIN","Prix","Prix"
111,12,"PUNCT",".","."
112,0,"PLAIN","Burton","Burton"
112,1,"PUNCT",",",","
112,2,"LETTERS","D.","d"
112,3,"PUNCT","(","("
112,4,"DATE","August 1999","august nineteen ninety nine"
112,5,"PUNCT",")",")"
112,6,"PUNCT",".","."
113,0,"PLAIN","Alain","Alain"
113,1,"PLAIN","Prost","Prost"
113,2,"PUNCT","(","("
113,3,"PLAIN","McLaren","McLaren"
113,4,"PUNCT",")",")"
113,5,"PLAIN","had","had"
113,6,"PLAIN","an","an"
113,7,"PLAIN","electrical","electrical"
113,8,"PLAIN","failure","failure"
113,9,"PLAIN","as","as"
113,10,"PLAIN","the","the"
113,11,"PLAIN","warm","warm"
113,12,"PLAIN","up","up"
113,13,"PLAIN","lap","lap"
113,14,"PLAIN","began","began"
113,15,"PUNCT",".","."
114,0,"PLAIN","Mills","Mills"
114,1,"PLAIN","calls","calls"
114,2,"PLAIN","these","these"
114,3,"PLAIN","hypothetical","hypothetical"
114,4,"PLAIN","hydrogen","hydrogen"
114,5,"PLAIN","atoms","atoms"
114,6,"PLAIN","that","that"
114,7,"PLAIN","are","are"
114,8,"PLAIN","in","in"
114,9,"PLAIN","an","an"
114,10,"PLAIN","energy","energy"
114,11,"PLAIN","state","state"
114,12,"PLAIN","below","below"
114,13,"PLAIN","ground","ground"
114,14,"PLAIN","level","level"
114,15,"PUNCT",",",","
114,16,"PUNCT","""",""""
114,17,"PLAIN","hydrinos","hydrinos"
114,18,"PUNCT","""",""""
114,19,"PUNCT",".","."
115,0,"PLAIN","The","The"
115,1,"PLAIN","next","next"
115,2,"PLAIN","match","match"
115,3,"PLAIN","was","was"
115,4,"PLAIN","the","the"
115,5,"PLAIN","final","final"
115,6,"PLAIN","of","of"
115,7,"PLAIN","the","the"
115,8,"PLAIN","tournament","tournament"
115,9,"PLAIN","for","for"
115,10,"PLAIN","the","the"
115,11,"LETTERS","WWE","w w e"
115,12,"PLAIN","Women's","Women's"
115,13,"PLAIN","Championship","Championship"
115,14,"PLAIN","between","between"
115,15,"PLAIN","Lita","Lita"
115,16,"PLAIN","and","and"
115,17,"PLAIN","Mickie","Mickie"
115,18,"PLAIN","James","James"
115,19,"PUNCT",".","."
116,0,"PLAIN","Retrieved","Retrieved"
116,1,"DATE","July 18, 2015","july eighteenth twenty fifteen"
116,2,"PUNCT",".","."
117,0,"PLAIN","British","British"
117,1,"PLAIN","Board","Board"
117,2,"PLAIN","of","of"
117,3,"PLAIN","Film","Film"
117,4,"PLAIN","Classification","Classification"
117,5,"PUNCT",".","."
118,0,"PLAIN","The","The"
118,1,"PLAIN","Kiowa","Kiowa"
118,2,"PLAIN","Formation","Formation"
118,3,"PLAIN","is","is"
118,4,"PLAIN","a","a"
118,5,"PLAIN","geologic","geologic"
118,6,"PLAIN","formation","formation"
118,7,"PLAIN","in","in"
118,8,"PLAIN","Kansas","Kansas"
118,9,"PUNCT",".","."
119,0,"DATE","January 30, 1987","january thirtieth nineteen eighty seven"
119,1,"PUNCT",":",":"
119,2,"PLAIN","Jack","Jack"
119,3,"PLAIN","O'Connor","O'Connor"
119,4,"PLAIN","was","was"
119,5,"PLAIN","signed","signed"
119,6,"PLAIN","as","as"
119,7,"PLAIN","a","a"
119,8,"PLAIN","free","free"
119,9,"PLAIN","agent","agent"
119,10,"PLAIN","by","by"
119,11,"PLAIN","the","the"
119,12,"PLAIN","Orioles","Orioles"
119,13,"PUNCT",".","."
120,0,"PLAIN","The","The"
120,1,"PLAIN","authors","authors"
120,2,"PLAIN","went","went"
120,3,"PLAIN","on","on"
120,4,"PLAIN","to","to"
120,5,"PLAIN","propose","propose"
120,6,"PLAIN","the","the"
120,7,"PLAIN","recombination","recombination"
120,8,"PLAIN","of","of"
120,9,"PLAIN","hydrogen","hydrogen"
120,10,"PLAIN","and","and"
120,11,"PLAIN","oxygen","oxygen"
120,12,"PLAIN","as","as"
120,13,"PLAIN","a","a"
120,14,"PLAIN","possible","possible"
120,15,"PLAIN","explanation","explanation"
120,16,"PLAIN","of","of"
120,17,"PLAIN","the","the"
120,18,"PLAIN","anomalous","anomalous"
120,19,"PLAIN","results","results"
120,20,"PUNCT",".","."
121,0,"PLAIN","Slaughter","Slaughter"
121,1,"PLAIN","or","or"
121,2,"PLAIN","Dusty","Dusty"
121,3,"PLAIN","Rhodes","Rhodes"
121,4,"PLAIN","won","won"
121,5,"PLAIN","the","the"
121,6,"PLAIN","vote","vote"
121,7,"PLAIN","to","to"
121,8,"PLAIN","be","be"
121,9,"PLAIN","Flair's","Flair's"
121,10,"PLAIN","partner","partner"
121,11,"PUNCT",",",","
121,12,"PLAIN","they","they"
121,13,"PLAIN","accompanied","accompanied"
121,14,"PLAIN","Flair","Flair"
121,15,"PLAIN","and","and"
121,16,"PLAIN","Piper","Piper"
121,17,"PLAIN","to","to"
121,18,"PLAIN","ringside","ringside"
121,19,"PUNCT",".","."
122,0,"PLAIN","Retrieved","Retrieved"
122,1,"DATE","4 February 2014","the fourth of february twenty fourteen"
