sentence_id,token,tag
622,such,O
622,mir,O
622,soko,O
622,wismar,O
623,tnt,O
623,comedy,O
624,zu,O
624,rtl zwei,B
625,szene,O
625,wohnzimmer,O
625,ausschalten,O
626,sender zweiundfünfzig,B
627,stehlampe,O
627,löschen,O
628,stehlampe,O
628,löschen,O
629,gerät,O
629,kronleuchter,O
629,ausschalten,O
630,starte,O
630,netflix,O
631,starte,O
631,netflix,O
632,stell,O
632,drei plus,B
632,ein,O
633,james,O
633,bond,O
634,gerät,O
634,licht,O
634,ausschalten,O
635,mtv,O
636,zeig,O
636,mir,O
636,das,O
636,wetter,O
636,in,O
636,zürich,O
637,rtl,O
638,drei plus,B
639,mach,O
639,mtv,O
640,mach,O
640,mtv,O
641,mach,O
641,mtv,O
642,mach,O
642,drei plus,B
643,mach,O
643,mtv,O
644,mach,O
644,drei plus,B
645,sport eins,B
646,beamer,O
646,ein,O
647,wähle,O
647,zdf,O
648,hey,O
648,swisscom,O
648,gehe,O
648,zu,O
648,zdf,O
649,hey,O
649,swisscom,B
649,schalte,O
649,auf,O
649,orf eins,B
650,swisscom,O
650,schalte,O
650,auf,O
650,hauptmenü,O
651,hey,O
651,swisscom,O
651,schalte,O
651,auf,O
651,zdf,O
652,hey,O
652,swisscom,O
652,schalte,O
652,auf,O
652,radio,O
652,musikwelle,O
653,swisscom,O
653,schalte,O
653,radio,O
653,schweiz,O
654,szene,O
654,wohnzimmer,O
654,einschalten,O
655,gehe,O
655,zu,O
655,disney,O
655,channel,O
656,prosieben,O
657,serien,O
658,prosieben,O
659,netflix,O
659,beenden,O
660,wie,O
660,ist,O
660,das,O
660,wetter,O
660,heute,O
660,in,O
660,sankt,O
660,gallen,O
661,hey,O
661,swisscom,O
661,ich,O
661,möchte,O
661,radio,O
661,hören,O
662,hey,O
662,swisscom,O
662,ich,O
662,möchte,O
662,radio,O
662,hören,O
663,hey,O
663,swisscom,O
663,zdf,O
664,spotify,O
664,lady,O
664,gaga,O
665,spotify,O
666,schalte,O
666,youtube,O
666,an,O
667,radio srf drei,B
668,radio srf drei,B
669,radio,B
669,srf drei,B
669,abspielen,O
670,szene,O
670,wohnzimmer,O
670,ausschalten,O
671,starte,O
671,netflix,O
672,radio zweiunddreissig,B
672,einschalten,O
673,hei,O
673,swisscom,O
673,radio,O
674,dmax,O
675,dmax,O
675,kanal,O
676,dmax,O
677,kanal,O
677,dmax,O
678,dmax,O
679,kanal,O
679,dmax,O
680,kanal,O
680,dmax,O
681,kanal,O
681,dmax,O
682,kanal,O
682,dmax,O
683,dmax,O
684,kanal,O
684,dmax,O
685,kanal,O
685,dmax,O
686,dmax,O
687,menü,O
688,dmax,O
689,zu,O
689,dmax,O
690,kanal,O
690,dmax,O
691,hi,O
691,sonos,O
691,schlafzimmermusik,O
691,ein,O
692,criminal,O
692,minds,O
693,srf eins,B
694,zu,O
694,aufnahmen,O
695,netflix,O
695,schauen,O
696,spiel,O
696,srf drei,B
697,spiel,O
697,radio,O
698,eishockey,O
699,eishockey,O
700,fussball,O
701,fc,O
701,schaffhausen,O
702,fc,O
702,schaffhausen,O
703,suche,O
703,tagesschau,O
704,zdf,O
704,bitte,O
705,zeig,O
705,mir,O
705,das,O
705,wetter,O
705,für,O
705,wetzikon,O
706,zeig,O
706,mir,O
706,das,O
706,wetter,O
706,von,O
706,zürich,O
707,öffne,O
707,film,O
707,sunrise,O
708,zeig,O
708,mir,O
708,das,O
708,wetter,O
708,von,O
708,zürich,O
709,bitte,O
709,auf,O
709,sat eins,B
709,umschalten,O
710,spiele,O
710,songs,O
710,von,O
710,a,O
710,ha,O
710,auf,O
710,spotify,O
711,öffne,O
711,spotify,O
712,one,O
713,arte,O
714,klassik,O
714,radio,O
715,schalte,O
715,gerät,O
715,tischlampe,O
715,ein,O
716,zdf,O
717,hey,O
717,swisscom,O
717,sally,O
717,bollywood,O
717,eingebe,O
718,hey,O
718,swisscom,O
718,sally,O
718,bollywood,O
718,jetzt,O
719,jetzt,O
719,grade,O
719,sally,O
719,bollywood,O
719,eingeben,O
719,swisscom,O
720,sally,O
720,bollywood,O
720,jetzt,O
721,hey,O
721,swisscom,O
721,sally,O
721,bollywood,O
721,jetzt,O
722,hey,O
722,swisscom,O
722,sally,O
722,bollywood,O
722,eingeben,O
723,sport,O
723,arena,O
724,schalte,O
724,auf,O
724,rtl zwei,B
725,zeig,O
725,mir,O
725,sport,O
725,arena,O
726,rtl eins,B
726,umschalten,O
727,schalt,O
727,auf,O
727,rtl,O
728,bbc,O
729,bbc,O
730,bbc,O
731,sonos,O
731,an,O
732,rufe,O
732,ronja,O
732,an,O
733,sonos,O
733,an,O
734,sonos,O
734,aus,O
735,rtl zwei,B
736,vox,O
737,eurosport,O
738,schalte,O
738,stufe,O
738,sat eins,B
738,ein,O
739,youtube,O
740,schalt,O
740,stufe acht,B
740,ein,O
740,rtl,O
741,licht,O
741,wohnzimmer,O
741,ausschalten,O
742,licht,O
742,wohnzimmer,O
742,ausschalten,O
743,hey,O
743,swisscom,O
743,teleclub,O
744,komm,O
744,mach,O
744,youtube,O
744,auf,O
745,geh,O
745,auf,O
745,auf,O
745,rtl,O
746,geh,O
746,auf,O
746,youtube,O
747,schalte,O
747,szene,O
747,haus,O
747,verlassen,O
747,ein,O
748,hey,B
748,swisscom srf eins,B
749,schalte,O
749,szene,O
749,haus,O
749,betreten,O
749,ein,O
750,such,O
750,nach,O
750,kollegah,O
751,geh,O
751,auf,O
751,spotify,O
752,such,O
752,auf,O
752,spotify,O
752,nach,O
752,kollegah,O
753,such,O
753,auf,O
753,spotify,O
753,nach,O
753,kollegah,O
754,netflix,O
755,suche,O
755,auf,O
755,spotify,O
755,nach,O
755,kollegah,O
756,wie,O
756,ist,O
756,das,O
756,me,O
756,wie,O
756,ist,O
756,das,O
756,wetter,O
756,heute,O
756,in,O
756,zürich,O
757,wie,O
757,ist,O
757,das,O
757,wetter,O
757,heute,O
757,in,O
757,zürich,O
758,geh,O
758,auf,O
758,youtube,O
759,srf,O
760,ard,O
761,srf zwei,B
762,wie,O
762,ist,O
762,das,O
762,wetter,O
762,heute,O
762,in,O
762,zürich,O
763,zdf,O
764,ard,O
765,zdf,O
766,ard,O
767,wie,O
767,ist,O
767,das,O
767,wetter,O
767,morgen,O
767,in,O
767,zürich,O
768,ard,O
768,ard,O
769,orf,O
769,orf,O
770,orf,O
771,geh,O
771,auf,O
771,spotify,O
772,geh,O
772,auf,O
772,netflix,O
773,suche,O
773,the,O
773,taste,O
774,spiele,O
774,srf drei,B
775,spiele,O
775,srf drei,B
776,hey,B
776,swisscom pro sieben,B
777,kabel eins,B
778,geh,O
778,auf,O
778,spotify,O
779,gehe,O
779,zu,O
779,sat eins,B
780,sat eins,B
781,hey,O
781,swisscom,O
781,prosieben,O
782,swisscom zeig srf eins,B
783,such,O
783,nach,O
783,kollegah,O
783,auf,O
783,spotify,O
784,sf eins,B
785,hey,B
785,swisscom srf eins,B
786,suche,O
786,auf,O
786,spotify,O
786,nach,O
786,miami,O
786,yacine,O
787,niedrig,O
787,und,O
787,kuhnt,O
788,hey,O
788,swisscom,O
788,dmax,O
789,suche,O
789,auf,O
789,spotify,O
789,nach,O
789,kollegah,O
790,das,O
790,erste,O
791,suche,O
791,niedrig,O
791,und,O
791,kuhnt,O
792,hey,O
792,swisscom,O
792,dmax,O
793,geh,O
793,auf,O
793,netflix,O
794,netflix,O
795,suche,O
795,einen,O
795,film,O
795,matrix,O
796,schalte,O
796,auf,O
796,ard,O
797,nickelodeon,O
798,hey,O
798,swisscom,O
798,zeig,O
798,mir,O
798,sexfilme,O
799,sat eins,B
800,cnn,O
801,radio,O
802,licht,O
802,schlafzimmer,O
802,an,O
803,srf eins,B
804,tsf,O
805,hey,O
805,swisscom,O
805,zeig,O
805,mir,O
805,operetten,O
806,suche,O
806,grip,O
806,das,O
806,motormagazin,O
807,srf,O
807,einschalten,O
808,hey,O
808,swisscom,O
808,zeig,O
808,mir,O
808,frauentausch,O
809,starte,O
809,netflix,O
810,starte,O
810,netflix,O
811,youtube,O
812,schalte,O
812,netflix,O
812,ein,O
813,schalte,O
813,netflix,O
813,ein,O
814,rtl,O
815,netflix,O
815,an,O
816,srf zwei,B
817,will,O
817,gzsz,O
817,schauen,O
818,rtl,O
819,rtl,O
820,wie,O
820,ist,O
820,das,O
820,wetter,O
820,morgen,O
820,in,O
820,aarau,O
821,wie,O
821,wird,O
821,das,O
821,wetter,O
821,morgen,O
821,in,O
821,rupperswil,O
822,wie,O
822,ist,O
822,das,O
822,wetter,O
822,in,O
822,new,O
822,york,O
823,app,O
823,sky,O
823,öffnen,O
824,radio,O
824,heimatmelodie,O
825,teleclub,O
825,sport,O
826,schalte,O
826,teleclub,O
826,now,O
826,ein,O
827,srf eins,B
828,schalte,O
828,youtube,O
828,an,O
829,youtube,O
830,kevin,O
830,allein,O
830,zu,O
830,haus,O
831,wie,O
831,ist,O
831,das,O
831,wetter,O
831,in,O
831,brig,O
831,glis,O
832,ich,O
832,möchte,O
832,zdf,O
832,schauen,O
833,teleclub,O
833,zu,O
834,zeig,O
834,mir,O
834,das,O
834,wetter,O
834,in,O
834,frick,O
835,gehe,O
835,zu,O
835,kanal neun,B
836,suche,O
836,film,O
836,asterix,O
837,siri,O
837,meine,O
837,aufnahmen,O
838,film,O
839,aufnahmen,O
840,lass,O
840,sonos,O
840,abspielen,O
841,spiele,O
841,sonos,O
841,wohnzimmer,O
841,ab,O
842,gehe,O
842,zu,O
842,srf eins,B
843,srf eins,B
844,rro,O
845,radio,O
845,bern,O
846,mare,O
846,tv,O
847,srf eins,B
848,schalte,O
848,auf,O
848,rtl,O
849,nick,O
850,prosieben,O
851,vox,O
852,vox,O
853,orf eins,B
854,youtube,O
855,kabel eins,B
856,zwangsvollstrecker,O
856,schauen,O
857,geh,O
857,auf,O
857,spotify,O
858,schalte,O
858,youtube,O
858,ein,O
859,geh,O
859,auf,O
859,spotify,O
860,geh,O
860,auf,O
860,spotify,O
861,netflix,O
862,geh,O
862,auf,O
862,youtube,O
863,geh,O
863,auf,O
863,youtube,O
864,geh,O
864,auf,O
864,youtube,O
865,geh,O
865,auf,O
865,spotify,O
866,geh,O
866,auf,O
866,youtube,O
867,wie,O
867,ist,O
867,das,O
867,wetter,O
867,heute,O
867,in,O
867,zürich,O
868,lampe,O
868,einschalten,O
869,wechsle,O
869,auf,O
869,einstellungen,O
870,lampe,O
870,ausschalten,O
871,suche,O
871,deadpool,O
872,vision,O
872,tv,O
873,vision,O
873,tv,O
874,zeige,O
874,mir,O
874,simpsons,O
875,schalte,O
875,auf,O
875,rtl zwei,B
876,zdf,O
877,zdf,O
877,einschalten,O
878,hey,O
878,swisscom,O
878,suche,O
878,eishockey,O
879,mycloud,O
879,fotos,O
879,am,O
879,tv,O
879,anzeigen,O
880,hey,B
880,swisscom tv einundzwanzig,B
881,hey,O
881,swisscom,B
881,stelle,O
881,mir,O
881,srf eins,B
881,ein,O
882,suche,O
882,mir,O
882,einen,O
882,film,O
882,mit,O
882,tom,O
882,cruise,O
883,hey,O
883,swisscom,B
883,stelle,O
883,mir,O
883,sat eins,B
883,ein,O
884,prosieben,O
884,maxx,O
885,suche,O
885,mir,O
885,eine,O
885,serie,O
885,von,O
885,naruto,O
886,hey,O
886,swisscom,O
886,wetter,O
886,in,O
886,barcelona,O
887,hey,O
887,swisscom,O
887,suche,O
887,mir,O
887,eine,O
887,serie,O
887,von,O
887,naruto,O
888,schalte,O
888,auf,O
888,hayat,O
888,um,O
889,hey,O
889,swisscom,O
889,suche,O
889,mir,O
889,einen,O
889,film,O
889,mit,O
889,mark,O
889,hamill,O
890,hayat,O
891,sender,O
891,rtl,O
891,plus,O
892,die,O
892,simpson,O
892,schauen,O
893,serie,O
893,simpson,O
893,schauen,O
894,mach,O
894,kikaninchen,O
895,starte,O
895,youtube,O
895,app,O
896,youtube,O
897,youtube,O
898,gehe,O
898,auf,O
898,spotify,O
899,starte,O
899,youtube,O
900,suche,O
900,nach,O
900,feuerwehrmann,O
900,sam,O
901,gehe,O
901,auf,O
901,modus,O
901,mios,O
901,playlist,O
901,auf,O
901,spotify,O
902,suche,O
902,mir,O
902,sf zwei,B
903,licht,O
903,abschalten,O
904,licht,O
904,abschalten,O
905,sender achtzehn,B
905,einstellen,O
906,hey,O
906,swisscom,O
906,gehe,O
906,zurück,O
906,zu,O
906,tv,O
906,sender,O
906,rtl,O
907,sender achtzehn,B
908,hey,O
908,swisscom suche,B
908,belle und sebastian,B
909,einstellungen,O
910,geh,O
910,auf,O
910,netflix,O
911,gehe,O
911,zu,O
911,to,O
911,zu,O
911,youtube,O
911,musik,O
911,schlager,O
911,videos,O
912,schalte,O
912,auf,O
912,tom,O
912,und,O
912,jerry,O
913,schalt,O
913,auf,O
913,tom,O
913,und,O
913,jerry,O
913,um,O
914,netflix,O
915,hey,O
915,swisscom,O
915,schalte,O
915,die,O
915,monster,O
915,uni,O
915,ein,O
916,gerät,O
916,kronleuchter,O
916,einschalten,O
917,stehlampe,O
917,ausschalten,O
918,szene,O
918,wohnzimmer,O
918,einschalten,O
919,zeige,O
919,meine,O
919,fotos,O
919,auf,O
919,mycloud,O
920,ich,O
920,möchte,O
920,radio,O
921,lampe,O
921,ausschalten,O
922,licht,O
922,einschalten,O
923,lampe,O
923,ausschalten,O
924,zu,O
924,ard eins,B
925,radio,O
925,top,O
926,zdf,O
927,radio,O
927,top,O
928,super,O
928,rtl,O
929,orf,O
930,hey,O
930,swisscom,O
930,schalte,O
930,simpsons,O
930,ein,O
931,orf,O
931,einschalten,O
932,suche,O
932,kriminalist,O
933,ard,O
934,srf zwei,B
935,krimi,O
936,rtl,O
937,geh,O
937,zu,O
937,zdf,O
937,zdf,O
938,netflix,O
939,zeig,O
939,mir,O
939,big,O
939,bang,O
939,theory,O
940,tv,O
940,guide,O
941,hey,O
941,swisscom,O
941,öffne,O
941,netflix,O
942,srf zwei,B
943,radio,O
943,italia,O
943,einschalten,O
944,licht,O
944,aus,O
945,nrj,O
946,rtl zwei,B
947,starte,O
947,sky,O
948,zeit,O
949,sat eins gold,B
950,nickelodeon,O
951,ard,O
952,schalte,O
952,auf,O
952,kika,O
953,radio,O
953,energy,O
954,netflix,O
955,weihnachtsradio,O
956,zeig,O
956,mir,O
956,simpsons,O
957,orf zwei,B
958,zehn,O
958,sekunden,B
958,zurück,O
959,ich,O
959,möchte,O
959,eine,O
959,komödie,O
959,sehen,O
960,ich,O
960,möchte,O
960,radio zweiunddreissig,B
960,hören,O
961,schalt,O
961,auf,O
961,m tele eins,B
962,lampe,O
962,ausschalten,O
963,hey,O
963,öffne,O
963,gang,O
963,gang,O
964,kika,O
965,vision,O
965,tv,O
966,tele m eins,B
967,was,O
967,ist,O
967,für,O
967,wetter,O
967,in,O
967,zürich,O
968,ard,O
969,hi,O
969,swisscom,O
969,suche,O
969,die,O
969,bergretter,O
970,kika,O
971,einstellungen,O
972,fünf minuten,B
972,vorspulen,O
973,kanal eins,B
974,schalte,O
974,auf,O
974,tlc,O
974,um,O
975,gehe,O
975,zu,O
975,drei plus,B
976,hey,O
976,swisscom geh,B
976,auf,O
976,sender sechsundneuzig,B
977,tele,O
977,basel,O
978,spule,O
978,fünf minuten,B
978,vor,O
979,sat eins,B
979,einschalten,O
980,sat,O
980,gold,O
981,netflix,O
981,ein,O
982,spule,O
982,eine,O
982,minute,O
982,zurück,O
983,hey,O
983,swisscom,O
983,weihnachtsfilm,O
984,srf eins,B
985,drei sat,B
986,kanal,O
986,ein,O
986,hundert,O
986,wählen,O
987,ja,O
987,geh,O
987,zu,O
987,drei plus,B
988,wdr,O
989,schalt,O
989,um,O
989,auf,O
989,disney,O
989,kanal,O
990,geh,O
990,zu,O
990,orf zwei,B
991,suche,O
991,volle,O
991,kanne,O
991,von,O
991,heute,O
991,morgen,O
992,thriller,O
993,tv,O
993,auf,O
993,nickelodeon,O
994,hey,O
994,swisscom,O
994,geh,O
994,auf,O
994,den,O
994,sender,O
994,nrj,O
995,hey,O
995,swisscom,O
995,rtl,O
995,bitte,O
996,öffne,O
996,netflix,O
997,wie,O
997,ist,O
997,das,O
997,wetter,O
997,morgen,O
997,in,O
997,emmenbrücke,O
998,srf eins,B
999,srf eins,B
1000,fünf minuten,B
1000,vorspulen,O
1001,hey,O
1001,swisscom sieben minuten,B
1001,vor,O
1002,spiele,O
1002,songs,O
1002,von,O
1002,muse,O
1002,auf,O
1002,spotify,O
1003,srf eins,B
1003,bitte,O
1004,sender fünf,B
1005,sender fünf,B
1006,spiele,O
1006,songs,O
1006,von,O
1006,sniff,O
1006,and,O
1006,tears,O
1006,auf,O
1006,spotify,O
1007,spiele,O
1007,sniff,O
1007,and,O
1007,tears,O
1007,auf,O
1007,spotify,O
1008,programm,O
1008,nummer,O
1008,eins,O
1009,srf eins,B
1009,bitte,O
1010,gerät,O
1010,aquarium,O
1010,ausschalten,O
1011,hey,O
1011,swisscom srf eins,B
1011,bitte,O
1012,suche,O
1012,den,O
1012,film,O
1012,i,O
1012,spit,O
1012,on,O
1012,your,O
1012,grave,O
1013,nickelodeon,O
1013,einschalten,O
1014,fünf minuten,B
1014,zurückspulen,O
1015,fünf minuten,B
1015,zurückspulen,O
1016,hey,O
1016,swisscom,O
1016,youtube,O
1016,anschalten,O
1017,srf eins,B
1017,einstellen,O
1018,srf eins,B
1019,gerät,O
1019,aquarium,O
1019,ausschalten,O
1020,rtl,O
1021,rtl,O
1022,zu,O
1022,meinen,O
1022,aufnahmen,O
1023,geh,O
1023,zu,O
1023,den,O
1023,aufnahmen,O
1024,srf eins,B
1025,rtl zwei,B
1026,mach,O
1026,netflix,O
1027,srf eins,B
1028,schalte,O
1028,auf,O
1028,kanal acht,B
1029,suche,O
1029,den,B
1029,sat eins gold,B
1030,rtl,O
1030,crime,O
1031,lampe,O
1031,ausschalten,O
1032,ich,O
1032,möchte,O
1032,ard eins,B
1032,hören,O
1033,zdf,O
1034,prosieben,O
1035,drei hundert fünfzig sekunden vorwärts,B
1036,suche,O
1036,der,O
1036,bachelor,O
1037,kanal eins,B
1038,orf eins,B
1039,wie,O
1039,wird,O
1039,das,O
1039,wetter,O
1039,morgen,O
1039,in,O
1039,sankt,O
1039,gallen,O
1040,schalte,O
1040,auf,O
1040,kabel eins,B
1041,rtl zwei,B
1042,srf eins,B
1043,hey,O
1043,swisscom,O
1043,youtube,O
1044,schalte,O
1044,youtube,O
1044,ein,O
1044,youtube,O
1045,suche,O
1045,ostwind zwei,B
1046,rtl,O
1047,rsf eins,B
1047,bitte,O
1048,sky,O
1048,einstellen,O
1049,srf,O
1049,info,O
1050,srf eins,B
1051,programm,O
1051,fünfhundert,B
1052,sky,O
1053,gold,O
1053,sat,O
1054,spule,O
1054,dreissig sekunden,B
1054,vor,O
1055,hey,O
1055,swisscom zehn sekunden zurück,B
1056,zei,O
1056,zeig,O
1056,mir,O
1056,ein,O
1056,bild,O
1056,von,O
1056,charlie,O
1056,horse,O
1057,rtl,O
1058,prosieben,O
1059,prosieben,O
1060,hundert zwanzig sekunden,B
1060,vor,O
1061,sender sechshundert,B
1061,wählen,O
1062,rtl,O
1062,nitro,O
1063,suche,O
1063,bumann,O
1064,toggo,O
1064,de,O
1065,lampe,O
1065,einschalten,O
1066,wie,O
1066,wird,O
1066,das,O
1066,wetter,O
1066,in,O
1066,luzern,O
1067,hey,O
1067,swisscom,O
1067,geh,O
1067,auf,O
1067,youtube,O
1068,swisscom,O
1068,zeig,O
1068,mir,O
1068,dicaprio,O
1069,fm eins,B
1070,netflix,O
1071,rtl,O
1072,zeig,O
1072,mir,O
1072,jesse,O
1072,stones,O
1073,fehlersuche,O
1074,sender eins,B
1075,sender dreizehn,B
1076,sender elf,B
1077,zeig,O
1077,mir,O
1077,einen,O
1077,porno,O
1078,sender elf,B
1079,wie,O
1079,wird,O
1079,das,O
1079,wetter,O
1079,morgen,O
1079,in,O
1079,buchs,O
1080,sat eins,B
1081,rtl zwei,B
1082,eigene,O
1082,aufnahmen,O
1083,geh,O
1083,zu,O
1083,ard,O
1084,hey,O
1084,swisscom,O
1084,ich,O
1084,suche,O
1084,tom,O
1084,selleck,O
1085,schalte,O
1085,das,O
1085,gerät,O
1085,licht,O
1085,aus,O
1086,prosieben,O
1087,swisscom,B
1087,schalte,O
1087,auf,O
1087,rtl zwei,B
1087,um,O
1088,hey,O
1088,swisscom,O
1088,such,O
1088,orf,O
1089,spotify,O
1090,schweiz eins,B
1091,ich,O
1091,möchte,O
1091,eishockey,O
1091,schauen,O
1092,srf eins,B
1093,hey,O
1093,swisscom,O
1093,schalte,O
1093,auf,O
1093,prosieben,O
1094,rtl,O
1095,eishockey,O
1096,eishockey,O
1097,sportsendungen,O
1098,spotify,O
1099,geh,O
1099,auf,O
1099,netflix,O
1100,öffne,O
1100,netflix,O
1101,bringe,O
1101,dreissig sekunden,B
1101,vor,O
1102,mach,O
1102,armes,O
1102,deutschland,O
1103,schalte,O
1103,das,O
1103,licht,O
1103,aus,O
1104,srf eins,B
1105,geh,O
1105,auf,O
1105,youtube,O
1106,gehe,O
1106,auf,O
1106,youtube,O
1107,geh,O
1107,zu,O
1107,orf zwei,B
1108,netflix,O
1109,hey,O
1109,swisscom,O
1109,zeige,O
1109,einen,O
1109,sexfilm,O
1110,krimi,O
1111,spotify,O
1112,horrorfilme,O
1112,die,O
1112,jetzt,O
1112,gerade,O
1112,laufen,O
1113,prosieben,O
1114,suche,O
1114,die,O
1114,sendung,O
1114,gute,O
1114,zeiten,O
1114,schlechte,O
1114,zeiten,O
1115,spiele,O
1115,se,O
1115,gute,O
1115,zeiten,O
1115,schlechte,O
1115,zeiten,O
1115,ab,O
1116,hey,O
1116,swisscom,O
1116,gehe,O
1116,zu,O
1116,srf,O
1116,info,O
1117,zdf,O
1118,öffne,O
1118,spotify,O
1119,öffne,O
1119,youtube,O
1120,atv,O
1121,das,O
1121,wetter,O
1121,für,O
1121,zürich,O
1122,springe,O
1122,dreissig,O
1122,sekunden,O
1122,nach,O
1122,vorne,O
1123,geh,O
1123,zu,O
1123,srf zwei,B
1124,srf eins,B
1125,krimi,O
1126,srf eins,B
1127,tv,O
1128,spiel,O
1128,ein,O
1128,fall,O
1128,für,O
1128,zwei,O
1129,krimi,O
1130,gerät,O
1130,dominic,O
1130,einschalten,O
1131,vier plus,B
1132,srf eins,B
1133,vier plus,B
1134,vier plus,B
1135,ich,O
1135,möchte,O
1135,filme,O
1135,schauen,O
1135,von,O
1135,vin,O
1135,diesel,O
1136,ich,O
1136,möchte,O
1136,vin,O
1136,diesel,O
1136,filme,O
1136,schauen,O
1137,ich,O
1137,möchte,O
1137,fast,O
1137,and,O
1137,the,O
1137,furious,O
1137,schauen,O
1138,hundertzwanzig,O
1138,sekunden,B
1138,vorspulen,O
1139,rtl,O
1140,my,O
1140,swisscom,O
1140,wie,O
1140,ist,O
1140,das,O
1140,wetter,O
1140,in,O
1140,samos,O
1141,hey,O
1141,swisscom,O
1141,zeige,O
1141,rtl,O
1142,sechzig sekunden zurückspulen,B
1143,wie,O
1143,ist,O
1143,das,O
1143,wetter,O
1143,in,O
1143,new,O
1143,york,O
1144,zdf,O
1145,galileo,O
1145,einschalten,O
1146,hey,O
1146,swisscom,O
1146,suche,O
1146,gomorra,O
1147,hey,O
1147,swisscom,O
1147,zeig,O
1147,mir,O
1147,borat,O
1148,prosieben,O
1149,schalte,O
1149,auf,O
1149,netflix,O
1150,hey,O
1150,swisscom,O
1150,suche,O
1150,zdf,O
1150,neo,O
1151,was,O
1151,kommt,O
1151,heute,O
1151,abend,O
1151,im,O
1151,tv,O
1152,wähle,O
1152,tv vierundzwanzig,B
1153,sechs plus,B
1154,lampe eins,B
1154,abschalten,O
1155,lampe eins,B
1155,abschalten,O
1156,lampe eins,B
1156,abschalten,O
1157,srf eins,B
1158,esszimmer,O
1158,einschalten,O
1159,gehe,O
1159,zu,O
1159,orf eins,B
1160,wohnzimmerlicht,O
1160,an,O
1161,srf eins,B
1162,bitte,O
1162,srf eins,B
1163,srf eins,B
1164,öffne,O
1164,radio srf eins,B
1165,replay,O
1165,meistgesehene,O
1165,filme,O
1166,spule,O
1166,dreissig sekunden,B
1166,vor,O
1167,tv,O
1167,guide,O
1168,srf eins,B
1169,suche,O
1169,den,O
1169,film,O
1169,matrix,O
1170,prosieben,O
1171,schalte,O
1171,den,O
1171,radio,O
1171,an,O
1172,schalte,O
1172,auf,O
1172,den,B
1172,sender zwei,B
1173,pornos,O
1174,zu,O
1174,pornos,O
1175,sexfilm,O
1176,zu,O
1176,rosamunde,O
1176,pilcher,O
1177,telebern,O
1178,rl,O
1179,dmax,O
1180,schalte,O
1180,auf,O
1180,auto,O
1180,moto,O
1180,sport,O
1180,channel,O
1181,youtube,O
1182,schalte,O
1182,auf,O
1182,rtl,O
1183,wechsle,O
1183,auf,O
1183,tele eins,B
1184,d,O
1184,max,O
1185,dmax,O
1186,suche,O
1186,james,O
1186,bond,O
1187,netflix,O
1187,einschalten,O
1188,netflix,O
1188,einstellen,O
1189,auf,O
1189,sabrina,O
1189,schalten,O
1190,hey,O
1190,swisscom,O
1190,licht,O
1190,ausschalten,O
1191,dmax,O
1192,d,O
1192,max,O
1193,schalte,O
1193,auf,O
1193,srf eins,B
1193,ein,O
1194,schalte,O
1194,auf,O
1194,srf zwei,B
1194,ein,O
1195,srf zwei,B
1196,energy,O
1197,suche,O
1197,alvin,O
1197,und,O
1197,die,O
1197,chipmunks,O
1198,srf zwei,B
1199,radio,O
1199,swiss,O
1199,pop,O
1200,sender sechs sechs drei,B
1201,gerät,O
1201,licht,O
1201,ausschalten,O
1202,zeige,O
1202,mir,O
1202,die,O
1202,aufnahmen,O
1203,axl,O
1204,aber,O
1204,bergen,O
1205,suche,O
1205,aber,O
1205,bergen,O
1206,gehe,O
1206,auf,O
1206,gehe,O
1206,auf,O
1206,ntv,O
1207,sf eins,B
1208,hei,O
1208,swisscom,O
1208,stell,O
1208,mir,O
1208,netflix,O
1208,ein,O
1208,netflix,O
1208,ein,O
1209,über,O
1209,das,O
1209,wetter,O
1209,in,O
1209,zürich,O
1210,schalte,O
1210,das,O
1210,gerät,O
1210,licht,O
1210,aus,O
1211,wie,O
1211,ist,O
1211,das,O
1211,wetter,O
1211,in,O
1211,sankt,O
1211,gallen,O
1212,nickelodeon,O
1212,anschalten,O
1213,geh,O
1213,zu,O
1213,italia,O
1213,uno,O
1214,spiele,O
1214,die,O
1214,sendung,O
1214,unter,O
1214,uns,O
1214,ab,O
1215,spiele,O
1215,die,O
1215,sendung,O
1215,unter,O
1215,uns,O
1215,ab,O
1216,sat eins,B
1217,schalte,O
1217,auf,O
1217,rtl,O
1218,sender,B
1218,sat eins,B
1219,schalt,O
1219,auf,O
1219,zdfneo,O
1220,sat eins,B
1221,schalte,O
1221,auf,O
1221,rtl,O
1222,schalte,O
1222,auf,O
1222,sat eins,B
1223,rtl,O
1224,hei,O
1224,swisscom,O
1224,va,O
1224,sur,O
1224,netflix,O
1225,rtl,O
1226,kanal fünfundneunzig,B
1227,öffne,O
1227,nrj,O
1228,zeig,O
1228,mir,O
1228,rtl zwei,B
1229,schalte,O
1229,auf,O
1229,nick,O
1230,wechseln,O
1230,zu,O
1230,mtv,O
1231,srf eins,B
1232,netflix,O
1232,einschalten,O
1233,vision,O
1233,tv,O
1234,rtl,O
1235,mach,O
1235,licht,O
1235,wohnzimmer,O
1235,ein,O
1236,wie,O
1236,ist,O
1236,die,O
1236,wetter,O
1236,in,O
1236,buchrain,O
1237,schalte,O
1237,licht zwei,B
1237,aus,O
1238,hey,O
1238,swisscom,B
1238,schalte,O
1238,gerät,O
1238,lampe eins,B
1238,aus,O
1239,geh,O
